,road_link_id,time_period,volume,travel_time
t990,2,t990,802.0880611111111,7.248240390652223
t991,2,t991,802.0880611111111,7.248240390652223
t992,2,t992,802.0880611111111,7.248240390652223
t993,2,t993,802.0880611111111,7.248240390652223
t994,2,t994,802.0880611111111,7.248240390652223
t995,2,t995,802.0880611111111,7.248240390652223
t996,2,t996,802.0880611111111,7.248240390652223
t997,2,t997,802.0880611111111,7.248240390652223
t998,2,t998,802.0880611111111,7.248240390652223
t999,2,t999,802.0880611111111,7.248240390652223
t1000,2,t1000,802.0880611111111,7.248240390652223
t1001,2,t1001,802.0880611111111,7.248240390652223
t1002,2,t1002,802.0880611111111,7.248240390652223
t1003,2,t1003,802.0880611111111,7.248240390652223
t1004,2,t1004,802.0880611111111,7.248240390652223
t1005,2,t1005,802.0880611111111,7.248240390652223
t1006,2,t1006,802.0880611111111,7.248240390652223
t1007,2,t1007,802.0880611111111,7.248240390652223
t1008,2,t1008,802.0880611111111,7.248240390652223
t1009,2,t1009,802.0880611111111,7.248240390652223
t1010,2,t1010,802.0880611111111,7.248240390652223
t1011,2,t1011,802.0880611111111,7.248240390652223
t1012,2,t1012,802.0880611111111,7.248240390652223
t1013,2,t1013,802.0880611111111,7.248240390652223
t1014,2,t1014,802.0880611111111,7.248240390652223
t1015,2,t1015,802.0880611111111,7.248240390652223
t1016,2,t1016,802.0880611111111,7.248240390652223
t1017,2,t1017,802.0880611111111,7.248240390652223
t1018,2,t1018,802.0880611111111,7.248240390652223
t1019,2,t1019,802.0880611111111,7.248240390652223
t1020,2,t1020,802.0880611111111,7.248240390652223
t1021,2,t1021,802.0880611111111,7.248240390652223
t1022,2,t1022,802.0880611111111,7.248240390652223
t1023,2,t1023,802.0880611111111,7.248240390652223
t1024,2,t1024,802.0880611111111,7.248240390652223
t1025,2,t1025,802.0880611111111,7.248240390652223
t1026,2,t1026,802.0880611111111,7.248240390652223
t1027,2,t1027,802.0880611111111,7.248240390652223
t1028,2,t1028,802.0880611111111,7.248240390652223
t1029,2,t1029,802.0880611111111,7.248240390652223
t1030,2,t1030,802.0880611111111,7.248240390652223
t1031,2,t1031,802.0880611111111,7.248240390652223
t1032,2,t1032,802.0880611111111,7.248240390652223
t1033,2,t1033,802.0880611111111,7.248240390652223
t1034,2,t1034,802.0880611111111,7.248240390652223
t1035,2,t1035,802.0880611111111,7.248240390652223
t1036,2,t1036,802.0880611111111,7.248240390652223
t1037,2,t1037,802.0880611111111,7.248240390652223
t1038,2,t1038,802.0880611111111,7.248240390652223
t1039,2,t1039,802.0880611111111,7.248240390652223
t1040,2,t1040,802.0880611111111,7.248240390652223
t1041,2,t1041,802.0880611111111,7.248240390652223
t1042,2,t1042,802.0880611111111,7.248240390652223
t1043,2,t1043,802.0880611111111,7.248240390652223
t1044,2,t1044,802.0880611111111,7.248240390652223
t1045,2,t1045,802.0880611111111,7.248240390652223
t1046,2,t1046,802.0880611111111,7.248240390652223
t1047,2,t1047,802.0880611111111,7.248240390652223
t1048,2,t1048,802.0880611111111,7.248240390652223
t1049,2,t1049,802.0880611111111,7.248240390652223
t1050,2,t1050,802.0880611111111,7.248240390652223
t1051,2,t1051,802.0880611111111,7.248240390652223
t1052,2,t1052,802.0880611111111,7.248240390652223
t1053,2,t1053,802.0880611111111,7.248240390652223
t1054,2,t1054,802.0880611111111,7.248240390652223
t1055,2,t1055,802.0880611111111,7.248240390652223
t1056,2,t1056,802.0880611111111,7.248240390652223
t1057,2,t1057,802.0880611111111,7.248240390652223
t1058,2,t1058,802.0880611111111,7.248240390652223
t1059,2,t1059,802.0880611111111,7.248240390652223
t1060,2,t1060,802.0880611111111,7.248240390652223
t1061,2,t1061,802.0880611111111,7.248240390652223
t1062,2,t1062,802.0880611111111,7.248240390652223
t1063,2,t1063,802.0880611111111,7.248240390652223
t1064,2,t1064,802.0880611111111,7.248240390652223
t1065,2,t1065,802.0880611111111,7.248240390652223
t1066,2,t1066,802.0880611111111,7.248240390652223
t1067,2,t1067,802.0880611111111,7.248240390652223
t1068,2,t1068,802.0880611111111,7.248240390652223
t1069,2,t1069,802.0880611111111,7.248240390652223
t1070,2,t1070,802.0880611111111,7.248240390652223
t1071,2,t1071,802.0880611111111,7.248240390652223
t1072,2,t1072,802.0880611111111,7.248240390652223
t1073,2,t1073,802.0880611111111,7.248240390652223
t1074,2,t1074,802.0880611111111,7.248240390652223
t1075,2,t1075,802.0880611111111,7.248240390652223
t1076,2,t1076,802.0880611111111,7.248240390652223
t1077,2,t1077,802.0880611111111,7.248240390652223
t1078,2,t1078,802.0880611111111,7.248240390652223
t1079,2,t1079,802.0880611111111,7.248240390652223
t1080,2,t1080,802.0880611111111,7.248240390652223
t1081,2,t1081,802.0880611111111,7.248240390652223
t1082,2,t1082,802.0880611111111,7.248240390652223
t1083,2,t1083,802.0880611111111,7.248240390652223
t1084,2,t1084,802.0880611111111,7.248240390652223
t1085,2,t1085,802.0880611111111,7.248240390652223
t1086,2,t1086,802.0880611111111,7.248240390652223
t1087,2,t1087,802.0880611111111,7.248240390652223
t1088,2,t1088,802.0880611111111,7.248240390652223
t1089,2,t1089,802.0880611111111,7.248240390652223
t1090,2,t1090,802.0880611111111,7.248240390652223
t1091,2,t1091,802.0880611111111,7.248240390652223
t1092,2,t1092,802.0880611111111,7.248240390652223
t1093,2,t1093,802.0880611111111,7.248240390652223
t1094,2,t1094,802.0880611111111,7.248240390652223
t1095,2,t1095,802.0880611111111,7.248240390652223
t1096,2,t1096,802.0880611111111,7.248240390652223
t1097,2,t1097,802.0880611111111,7.248240390652223
t1098,2,t1098,802.0880611111111,7.248240390652223
t1099,2,t1099,802.0880611111111,7.248240390652223
t1100,2,t1100,802.0880611111111,7.248240390652223
t1101,2,t1101,802.0880611111111,7.248240390652223
t1102,2,t1102,802.0880611111111,7.248240390652223
t1103,2,t1103,802.0880611111111,7.248240390652223
t1104,2,t1104,802.0880611111111,7.248240390652223
t1105,2,t1105,802.0880611111111,7.248240390652223
t1106,2,t1106,802.0880611111111,7.248240390652223
t1107,2,t1107,802.0880611111111,7.248240390652223
t1108,2,t1108,802.0880611111111,7.248240390652223
t1109,2,t1109,802.0880611111111,7.248240390652223
t1110,2,t1110,802.0880611111111,7.248240390652223
t1111,2,t1111,802.0880611111111,7.248240390652223
t1112,2,t1112,802.0880611111111,7.248240390652223
t1113,2,t1113,802.0880611111111,7.248240390652223
t1114,2,t1114,802.0880611111111,7.248240390652223
t1115,2,t1115,802.0880611111111,7.248240390652223
t1116,2,t1116,802.0880611111111,7.248240390652223
t1117,2,t1117,802.0880611111111,7.248240390652223
t1118,2,t1118,802.0880611111111,7.248240390652223
t1119,2,t1119,802.0880611111111,7.248240390652223
t1120,2,t1120,802.0880611111111,7.248240390652223
t1121,2,t1121,802.0880611111111,7.248240390652223
t1122,2,t1122,802.0880611111111,7.248240390652223
t1123,2,t1123,802.0880611111111,7.248240390652223
t1124,2,t1124,802.0880611111111,7.248240390652223
t1125,2,t1125,802.0880611111111,7.248240390652223
t1126,2,t1126,802.0880611111111,7.248240390652223
t1127,2,t1127,802.0880611111111,7.248240390652223
t1128,2,t1128,802.0880611111111,7.248240390652223
t1129,2,t1129,802.0880611111111,7.248240390652223
t1130,2,t1130,802.0880611111111,7.248240390652223
t1131,2,t1131,802.0880611111111,7.248240390652223
t1132,2,t1132,802.0880611111111,7.248240390652223
t1133,2,t1133,802.0880611111111,7.248240390652223
t1134,2,t1134,802.0880611111111,7.248240390652223
t1135,2,t1135,802.0880611111111,7.248240390652223
t1136,2,t1136,802.0880611111111,7.248240390652223
t1137,2,t1137,802.0880611111111,7.248240390652223
t1138,2,t1138,802.0880611111111,7.248240390652223
t1139,2,t1139,802.0880611111111,7.248240390652223
t1140,2,t1140,802.0880611111111,7.248240390652223
t1141,2,t1141,802.0880611111111,7.248240390652223
t1142,2,t1142,802.0880611111111,7.248240390652223
t1143,2,t1143,802.0880611111111,7.248240390652223
t1144,2,t1144,802.0880611111111,7.248240390652223
t1145,2,t1145,802.0880611111111,7.248240390652223
t1146,2,t1146,802.0880611111111,7.248240390652223
t1147,2,t1147,802.0880611111111,7.248240390652223
t1148,2,t1148,802.0880611111111,7.248240390652223
t1149,2,t1149,802.0880611111111,7.248240390652223
t1150,2,t1150,802.0880611111111,7.248240390652223
t1151,2,t1151,802.0880611111111,7.248240390652223
t1152,2,t1152,802.0880611111111,7.248240390652223
t1153,2,t1153,802.0880611111111,7.248240390652223
t1154,2,t1154,802.0880611111111,7.248240390652223
t1155,2,t1155,802.0880611111111,7.248240390652223
t1156,2,t1156,802.0880611111111,7.248240390652223
t1157,2,t1157,802.0880611111111,7.248240390652223
t1158,2,t1158,802.0880611111111,7.248240390652223
t1159,2,t1159,802.0880611111111,7.248240390652223
t1160,2,t1160,802.0880611111111,7.248240390652223
t1161,2,t1161,802.0880611111111,7.248240390652223
t1162,2,t1162,802.0880611111111,7.248240390652223
t1163,2,t1163,802.0880611111111,7.248240390652223
t1164,2,t1164,802.0880611111111,7.248240390652223
t1165,2,t1165,802.0880611111111,7.248240390652223
t1166,2,t1166,802.0880611111111,7.248240390652223
t1167,2,t1167,802.0880611111111,7.248240390652223
t1168,2,t1168,802.0880611111111,7.248240390652223
t1169,2,t1169,802.0880611111111,7.248240390652223
t1170,2,t1170,802.0880611111111,7.248240390652223
t1171,2,t1171,802.0880611111111,7.248240390652223
t1172,2,t1172,802.0880611111111,7.248240390652223
t1173,2,t1173,802.0880611111111,7.248240390652223
t1174,2,t1174,802.0880611111111,7.248240390652223
t1175,2,t1175,802.0880611111111,7.248240390652223
t1176,2,t1176,802.0880611111111,7.248240390652223
t1177,2,t1177,802.0880611111111,7.248240390652223
t1178,2,t1178,802.0880611111111,7.248240390652223
t1179,2,t1179,802.0880611111111,7.248240390652223
t1180,2,t1180,802.0880611111111,7.248240390652223
t1181,2,t1181,802.0880611111111,7.248240390652223
t1182,2,t1182,802.0880611111111,7.248240390652223
t1183,2,t1183,802.0880611111111,7.248240390652223
t1184,2,t1184,802.0880611111111,7.248240390652223
t1185,2,t1185,802.0880611111111,7.248240390652223
t1186,2,t1186,802.0880611111111,7.248240390652223
t1187,2,t1187,802.0880611111111,7.248240390652223
t1188,2,t1188,802.0880611111111,7.248240390652223
t1189,2,t1189,802.0880611111111,7.248240390652223
t1190,2,t1190,802.0880611111111,7.248240390652223
t1191,2,t1191,802.0880611111111,7.248240390652223
t1192,2,t1192,802.0880611111111,7.248240390652223
t1193,2,t1193,802.0880611111111,7.248240390652223
t1194,2,t1194,802.0880611111111,7.248240390652223
t1195,2,t1195,802.0880611111111,7.248240390652223
t1196,2,t1196,802.0880611111111,7.248240390652223
t1197,2,t1197,802.0880611111111,7.248240390652223
t1198,2,t1198,802.0880611111111,7.248240390652223
t1199,2,t1199,802.0880611111111,7.248240390652223
t1200,2,t1200,802.0880611111111,7.248240390652223
t1201,2,t1201,802.0880611111111,7.248240390652223
t1202,2,t1202,802.0880611111111,7.248240390652223
t1203,2,t1203,802.0880611111111,7.248240390652223
t1204,2,t1204,802.0880611111111,7.248240390652223
t1205,2,t1205,802.0880611111111,7.248240390652223
t1206,2,t1206,802.0880611111111,7.248240390652223
t1207,2,t1207,802.0880611111111,7.248240390652223
t1208,2,t1208,802.0880611111111,7.248240390652223
t1209,2,t1209,802.0880611111111,7.248240390652223
t1210,2,t1210,802.0880611111111,7.248240390652223
t1211,2,t1211,802.0880611111111,7.248240390652223
t1212,2,t1212,802.0880611111111,7.248240390652223
t1213,2,t1213,802.0880611111111,7.248240390652223
t1214,2,t1214,802.0880611111111,7.248240390652223
t1215,2,t1215,802.0880611111111,7.248240390652223
t1216,2,t1216,802.0880611111111,7.248240390652223
t1217,2,t1217,802.0880611111111,7.248240390652223
t1218,2,t1218,802.0880611111111,7.248240390652223
t1219,2,t1219,802.0880611111111,7.248240390652223
t1220,2,t1220,802.0880611111111,7.248240390652223
t1221,2,t1221,802.0880611111111,7.248240390652223
t1222,2,t1222,802.0880611111111,7.248240390652223
t1223,2,t1223,802.0880611111111,7.248240390652223
t1224,2,t1224,802.0880611111111,7.248240390652223
t1225,2,t1225,802.0880611111111,7.248240390652223
t1226,2,t1226,802.0880611111111,7.248240390652223
t1227,2,t1227,802.0880611111111,7.248240390652223
t1228,2,t1228,802.0880611111111,7.248240390652223
t1229,2,t1229,802.0880611111111,7.248240390652223
t1230,2,t1230,802.0880611111111,7.248240390652223
t1231,2,t1231,802.0880611111111,7.248240390652223
t1232,2,t1232,802.0880611111111,7.248240390652223
t1233,2,t1233,802.0880611111111,7.248240390652223
t1234,2,t1234,802.0880611111111,7.248240390652223
t1235,2,t1235,802.0880611111111,7.248240390652223
t1236,2,t1236,802.0880611111111,7.248240390652223
t1237,2,t1237,802.0880611111111,7.248240390652223
t1238,2,t1238,802.0880611111111,7.248240390652223
t1239,2,t1239,802.0880611111111,7.248240390652223
t1240,2,t1240,802.0880611111111,7.248240390652223
t1241,2,t1241,802.0880611111111,7.248240390652223
t1242,2,t1242,802.0880611111111,7.248240390652223
t1243,2,t1243,802.0880611111111,7.248240390652223
t1244,2,t1244,802.0880611111111,7.248240390652223
t1245,2,t1245,802.0880611111111,7.248240390652223
t1246,2,t1246,802.0880611111111,7.248240390652223
t1247,2,t1247,802.0880611111111,7.248240390652223
t1248,2,t1248,802.0880611111111,7.248240390652223
t1249,2,t1249,802.0880611111111,7.248240390652223
t1250,2,t1250,802.0880611111111,7.248240390652223
t1251,2,t1251,802.0880611111111,7.248240390652223
t1252,2,t1252,802.0880611111111,7.248240390652223
t1253,2,t1253,802.0880611111111,7.248240390652223
t1254,2,t1254,802.0880611111111,7.248240390652223
t1255,2,t1255,802.0880611111111,7.248240390652223
t1256,2,t1256,802.0880611111111,7.248240390652223
t1257,2,t1257,802.0880611111111,7.248240390652223
t1258,2,t1258,802.0880611111111,7.248240390652223
t1259,2,t1259,802.0880611111111,7.248240390652223
t1260,2,t1260,802.0880611111111,7.248240390652223
t1261,2,t1261,802.0880611111111,7.248240390652223
t1262,2,t1262,802.0880611111111,7.248240390652223
t1263,2,t1263,802.0880611111111,7.248240390652223
t1264,2,t1264,802.0880611111111,7.248240390652223
t1265,2,t1265,802.0880611111111,7.248240390652223
t1266,2,t1266,802.0880611111111,7.248240390652223
t1267,2,t1267,802.0880611111111,7.248240390652223
t1268,2,t1268,802.0880611111111,7.248240390652223
t1269,2,t1269,802.0880611111111,7.248240390652223
t1270,2,t1270,802.0880611111111,7.248240390652223
t1271,2,t1271,802.0880611111111,7.248240390652223
t1272,2,t1272,802.0880611111111,7.248240390652223
t1273,2,t1273,802.0880611111111,7.248240390652223
t1274,2,t1274,802.0880611111111,7.248240390652223
t1275,2,t1275,802.0880611111111,7.248240390652223
t1276,2,t1276,802.0880611111111,7.248240390652223
t1277,2,t1277,802.0880611111111,7.248240390652223
t1278,2,t1278,802.0880611111111,7.248240390652223
t1279,2,t1279,802.0880611111111,7.248240390652223
t1280,2,t1280,802.0880611111111,7.248240390652223
t1281,2,t1281,802.0880611111111,7.248240390652223
t1282,2,t1282,802.0880611111111,7.248240390652223
t1283,2,t1283,802.0880611111111,7.248240390652223
t1284,2,t1284,802.0880611111111,7.248240390652223
t1285,2,t1285,802.0880611111111,7.248240390652223
t1286,2,t1286,802.0880611111111,7.248240390652223
t1287,2,t1287,802.0880611111111,7.248240390652223
t1288,2,t1288,802.0880611111111,7.248240390652223
t1289,2,t1289,802.0880611111111,7.248240390652223
t1290,2,t1290,802.0880611111111,7.248240390652223
t1291,2,t1291,802.0880611111111,7.248240390652223
t1292,2,t1292,802.0880611111111,7.248240390652223
t1293,2,t1293,802.0880611111111,7.248240390652223
t1294,2,t1294,802.0880611111111,7.248240390652223
t1295,2,t1295,802.0880611111111,7.248240390652223
t1296,2,t1296,802.0880611111111,7.248240390652223
t1297,2,t1297,802.0880611111111,7.248240390652223
t1298,2,t1298,802.0880611111111,7.248240390652223
t1299,2,t1299,802.0880611111111,7.248240390652223
t1300,2,t1300,802.0880611111111,7.248240390652223
t1301,2,t1301,802.0880611111111,7.248240390652223
t1302,2,t1302,802.0880611111111,7.248240390652223
t1303,2,t1303,802.0880611111111,7.248240390652223
t1304,2,t1304,802.0880611111111,7.248240390652223
t1305,2,t1305,802.0880611111111,7.248240390652223
t1306,2,t1306,802.0880611111111,7.248240390652223
t1307,2,t1307,802.0880611111111,7.248240390652223
t1308,2,t1308,802.0880611111111,7.248240390652223
t1309,2,t1309,802.0880611111111,7.248240390652223
t1310,2,t1310,802.0880611111111,7.248240390652223
t1311,2,t1311,802.0880611111111,7.248240390652223
t1312,2,t1312,802.0880611111111,7.248240390652223
t1313,2,t1313,802.0880611111111,7.248240390652223
t1314,2,t1314,802.0880611111111,7.248240390652223
t1315,2,t1315,802.0880611111111,7.248240390652223
t1316,2,t1316,802.0880611111111,7.248240390652223
t1317,2,t1317,802.0880611111111,7.248240390652223
t1318,2,t1318,802.0880611111111,7.248240390652223
t1319,2,t1319,802.0880611111111,7.248240390652223
t1320,2,t1320,802.0880611111111,7.248240390652223
t1321,2,t1321,802.0880611111111,7.248240390652223
t1322,2,t1322,802.0880611111111,7.248240390652223
t1323,2,t1323,802.0880611111111,7.248240390652223
t1324,2,t1324,802.0880611111111,7.248240390652223
t1325,2,t1325,802.0880611111111,7.248240390652223
t1326,2,t1326,802.0880611111111,7.248240390652223
t1327,2,t1327,802.0880611111111,7.248240390652223
t1328,2,t1328,802.0880611111111,7.248240390652223
t1329,2,t1329,802.0880611111111,7.248240390652223
t1330,2,t1330,802.0880611111111,7.248240390652223
t1331,2,t1331,802.0880611111111,7.248240390652223
t1332,2,t1332,802.0880611111111,7.248240390652223
t1333,2,t1333,802.0880611111111,7.248240390652223
